Customer ID,Product ID,Category,Sub-Category,Product Name
RR-19525,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone
TS-21610,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving
AH-10210,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black"
DW-13585,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999
DW-13585,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish"
AJ-10945,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone
AJ-10945,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts
AJ-10945,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4"
AJ-10945,OFF-LA-10004178,Office Supplies,Labels,Avery 491
SV-20785,OFF-PA-10000289,Office Supplies,Paper,Xerox 213
MG-17650,TEC-PH-10002085,Technology,Phones,Clarity 53712
MG-17650,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993
MG-17650,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
AB-10105,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons
AB-10105,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
AB-10105,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors
AB-10105,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems
AB-10105,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers
AB-10105,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier
MM-18280,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors
MM-18280,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978
MM-18280,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset
MA-17995,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes
MA-17995,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive
MA-17995,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.
MA-17995,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders
EB-13975,TEC-PH-10004094,Technology,Phones,Motorola L703CM
NS-18505,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster
NS-18505,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
NS-18505,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair
NS-18505,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards
RB-19795,OFF-LA-10000452,Office Supplies,Labels,Avery 488
RB-19795,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper
JK-15325,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors
PR-18880,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% R�sum� Paper, 24lb."
EH-13945,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies
MA-17560,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings
MA-17560,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays
MA-17995,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters
JL-15505,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black"
AS-10045,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders"
DC-12850,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases
DC-12850,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black"
MD-17860,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame
MD-17860,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector
RH-19510,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP�Telephone
TB-21175,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer
TB-21175,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
TB-21175,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
EB-13930,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders
EB-13930,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone
BM-11785,TEC-AC-10000844,Technology,Accessories,Logitech�Gaming G510s - Keyboard
BT-11530,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
FW-14395,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
RD-19480,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders
RD-19480,TEC-PH-10004094,Technology,Phones,Motorola L703CM
RD-19480,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors
TP-21130,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders
CB-12535,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705
CB-12535,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters
CB-12535,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart 
QJ-19255,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges
QJ-19255,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor
KM-16720,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
KM-16720,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard
KM-16720,OFF-AR-10001246,Office Supplies,Art,Newell 317
KM-16660,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories
IM-15055,OFF-PA-10001804,Office Supplies,Paper,Xerox 195
ML-17395,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac
ML-17395,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes
ML-17395,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R
GH-14410,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders
GH-14410,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders
AG-10900,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish"
AG-10900,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair
MG-17695,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack
MG-17695,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum
MJ-17740,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer
MJ-17740,OFF-PA-10000418,Office Supplies,Paper,Xerox 189
MJ-17740,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector
SJ-20125,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964
SJ-20125,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964
LB-16795,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors
LB-16795,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886
LB-16795,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
LB-16795,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
SB-20185,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4
SB-20185,OFF-PA-10001639,Office Supplies,Paper,Xerox 203
CC-12610,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers
DP-13000,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors"
DP-13000,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners
JL-15505,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference�phone
JL-15505,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets
JL-15505,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"
JL-15505,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive
JL-15505,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881
JL-15505,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
JL-15505,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs
JL-15505,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator
SM-20320,OFF-SU-10001935,Office Supplies,Supplies,Staple remover
SM-20320,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub
SM-20320,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black"
SM-20320,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
SM-20320,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979
BB-10990,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
BB-10990,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone
PB-19150,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers
PB-19150,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack"
GM-14680,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes
GM-14680,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster
GM-14680,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors
GM-14680,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs
NR-18550,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases
NR-18550,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System
EH-13765,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips
EH-13765,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener
FH-14365,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box"
BT-11680,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils
BT-11680,OFF-PA-10003797,Office Supplies,Paper,Xerox 209
AB-10105,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse
SC-20230,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"
RS-19870,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes
RS-19870,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
AI-10855,OFF-PA-10002105,Office Supplies,Paper,Xerox 223
DJ-13420,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp
DJ-13420,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame
BF-10975,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box
TH-21235,OFF-PA-10004451,Office Supplies,Paper,Xerox 222
JG-15310,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"
AW-10930,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes
JW-15955,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case
JW-15955,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak
MH-18025,OFF-LA-10000248,Office Supplies,Labels,Avery 52
MH-18025,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops
MH-18025,OFF-PA-10004355,Office Supplies,Paper,Xerox 231
FM-14290,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs
FM-14290,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels
FM-14290,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders
FM-14290,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest
GZ-14545,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
TC-21535,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks
TB-21520,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips"
TB-21520,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)
RP-19390,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine
LR-16915,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle
LR-16915,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins
LR-16915,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone
LR-16915,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils
LR-16915,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables
LR-16915,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
MM-17260,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting"
NB-18655,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper
NB-18655,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements
NB-18655,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener
DS-13030,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems
DS-13030,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order"
DS-13030,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set
DS-13030,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967
VF-21715,OFF-AR-10003651,Office Supplies,Art,Newell 350
VF-21715,OFF-AR-10003732,Office Supplies,Art,Newell 333
SW-20275,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders
SW-20275,TEC-PH-10003691,Technology,Phones,BlackBerry Q10
PW-19030,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front"
KD-16615,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts
DO-13645,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000
DO-13645,OFF-PA-10002005,Office Supplies,Paper,Xerox 225
GA-14725,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray"
GA-14725,OFF-LA-10004853,Office Supplies,Labels,Avery 483
GA-14725,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders
GA-14725,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"
GA-14725,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder
GA-14725,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes
JL-15505,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors
SU-20665,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black"
FM-14380,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair
FM-14380,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector
MY-17380,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"
MY-17380,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
NM-18445,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown"
CS-11950,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs
CS-11950,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923
PK-19075,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders
PK-19075,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System
HM-14860,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays
HM-14860,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker
AH-10210,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine
FC-14335,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"
CP-12085,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers
CP-12085,TEC-AC-10001267,Technology,Accessories,Imation�32GB Pocket Pro USB 3.0�Flash Drive�- 32 GB - Black - 1 P ...
SC-20305,OFF-LA-10004853,Office Supplies,Labels,Avery 483
SC-20305,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue"
SC-20305,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs
HJ-14875,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases
CB-12025,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac
EH-14185,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards
LW-17215,OFF-LA-10002475,Office Supplies,Labels,Avery 519
MK-17905,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat
JH-15820,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock"
DB-13270,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers
DB-13270,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base"
TB-21625,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs
NM-18445,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891
TT-21220,OFF-AR-10002375,Office Supplies,Art,Newell 351
TT-21220,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements
RS-19765,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder
TB-21625,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders"
AM-10360,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright)
AM-10360,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish"
MP-17965,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem"
MP-17965,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone
MP-17965,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670"
MP-17965,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
MP-17965,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray"
MP-17965,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
MP-17965,OFF-AR-10003481,Office Supplies,Art,Newell 348
MP-17965,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994
MP-17965,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs
MH-17290,OFF-AR-10001972,Office Supplies,Art,Newell 323
CA-12265,OFF-AR-10003829,Office Supplies,Art,Newell 35
CA-12265,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils"
CA-12265,TEC-AC-10002558,Technology,Accessories,Imation�Swivel�Flash Drive�USB�flash drive�- 8 GB
CA-12265,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack"
KD-16615,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder
DW-13540,OFF-LA-10000134,Office Supplies,Labels,Avery 511
DW-13540,OFF-AR-10000588,Office Supplies,Art,Newell 345
AG-10495,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers"
AG-10495,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"
JH-16180,TEC-PH-10000141,Technology,Phones,Clearsounds A400
JH-16180,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener
DK-13090,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite
AR-10825,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977
AR-10825,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms
AR-10825,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
SM-20005,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7"
SM-20005,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
DB-13660,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909
DB-13660,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs
DB-13660,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs
PF-19225,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
PF-19225,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference�phone�- Charcoal black
PF-19225,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener
AJ-10945,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"
EB-14110,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope
ES-14080,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster
SS-20410,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
SS-20410,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"
AG-10900,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase
AG-10900,OFF-LA-10004409,Office Supplies,Labels,Avery 492
CY-12745,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes"
RP-19270,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders
RP-19270,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder
RP-19270,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917
RP-19270,OFF-LA-10002787,Office Supplies,Labels,Avery 480
RP-19270,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone
DB-13360,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders
CK-12325,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
CK-12325,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"
CK-12325,TEC-PH-10000526,Technology,Phones,Vtech CS6719
CK-12325,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame
CK-12325,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs
DN-13690,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting
DN-13690,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp
DP-13105,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
DP-13105,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair
RO-19780,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs
RO-19780,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book
MA-17560,OFF-PA-10001826,Office Supplies,Paper,Xerox 207
MA-17560,OFF-AR-10000823,Office Supplies,Art,Newell 307
MA-17560,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
JD-15895,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
JD-15895,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables
JD-15895,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
JD-15895,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h"
PS-18970,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack"
PS-18970,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack"
PS-18970,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak"
PS-18970,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving
JF-15415,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899
RD-19480,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
RD-19480,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"
ES-14080,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939
KN-16390,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy
VP-21760,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp"
VP-21760,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair
VP-21760,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps
CS-11950,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth�Headset�with
KB-16600,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors
AJ-10945,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse
PO-18865,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB
